person;executed_score;first_act_x;first_act_y;first_act_type
zone_25406;124.97734675397989;631423.0319878319;4804629.119078821;home
zone_25407;122.8860158401094;631153.1783559389;4802441.457958708;home
zone_25408;132.00603586006338;630058.9064276607;4804826.804914959;home
zone_25409;116.69277516340323;630722.0481773557;4801139.742398774;home
zone_2541;138.18522408293234;629805.046873043;4801622.579129285;home
zone_25410;125.71569093696472;633799.5651841442;4804475.745377963;home
zone_25411;132.5745507492607;636604.449526968;4802958.487296521;home
zone_25412;139.0303483155844;631384.9462649372;4804246.21377017;home
zone_25413;121.18142554522167;631920.5196358283;4802281.445334327;home
zone_25414;117.71411773077395;631388.3895035211;4801663.170862955;home
zone_25415;124.72470946972962;632430.2954690034;4803577.448386958;home
zone_25416;108.39439296997689;632304.3053814727;4803934.781376274;home
zone_25417;129.86596778059888;631965.8235771653;4803273.034260793;home
zone_25418;94.745356671843;634550.5859533654;4804763.835371958;home
zone_25419;110.37115270522148;631655.656977775;4802245.819285631;home
zone_2542;133.3771094167296;631889.6762240292;4803757.578848944;home
zone_25420;88.76510691237637;632246.1130241295;4805045.8673726935;home
zone_25421;133.89952474931536;634210.3154098603;4804558.476068879;home
zone_25422;114.83997751908191;630477.4566028418;4801188.046437253;home
zone_25423;125.24219441153515;631488.7735448331;4801481.751888113;home
zone_25424;132.6797460225312;632664.49160613;4804255.948546523;home
zone_25425;134.15619852620685;631442.2932813999;4803231.511815943;home
zone_25426;130.00222761828425;632012.5777954571;4802914.076306124;home
zone_25427;124.9602405238697;630617.1511457147;4801576.524765048;home
zone_25428;123.0314496489387;630058.9064276607;4804826.804914959;home
zone_25429;127.51702316535055;631626.9802252875;4803804.639918592;home
zone_2543;131.76293611368408;632571.4634504055;4803369.586859662;home
zone_25430;100.52836945614126;631883.5656801986;4801494.501384467;home
zone_25431;119.142648334414;631751.5084571164;4803558.707474645;home
zone_25432;120.99618881635578;629339.7288575578;4800597.994429591;home
zone_25433;120.6371429205902;632929.3249318723;4802881.760399469;home
zone_25434;126.49951093094337;632862.094893001;4803431.049683092;home
zone_25435;124.6353706657564;632246.1130241295;4805045.8673726935;home
zone_25436;130.45864470810622;633234.7028294082;4804112.260841186;home
zone_25437;130.60811607096338;629966.4475601416;4802060.463653613;home
zone_25438;133.46524958559803;631790.5611601672;4802027.624181747;home
zone_25439;138.72791289928867;631784.7409991451;4801630.938607998;home
zone_2544;122.12139676471693;630777.5015135204;4801990.748623423;home
zone_25440;134.1974063451059;631457.9599998754;4804172.5131031405;home
zone_25441;141.70614812627477;638123.2489225944;4802985.867932502;home
zone_25442;125.09037454375239;630110.7285335755;4803093.716653101;home
zone_25443;135.55367550202078;631622.7512549884;4801588.114903901;home
zone_25444;115.64793059906232;633672.7418689486;4804418.2222278435;home
zone_25445;138.23859335366276;632744.8747950724;4803938.610677628;home
zone_25446;121.81329162132775;632571.4634504055;4803369.586859662;home
zone_25447;107.62224307047723;632246.1130241295;4805045.8673726935;home
zone_25448;123.23084037347527;633256.2143263456;4803735.906518526;home
zone_25449;99.54841229374051;631927.6513429214;4804082.428174963;home
zone_2545;113.82213095534583;630498.8940093073;4802059.516753806;home
zone_25450;129.45249964899077;632114.668646801;4802171.786791382;home
zone_25451;104.3992589436264;632175.7273756515;4804420.074334943;home
zone_25452;129.72864878265892;631112.9513203807;4801710.212993765;home
zone_25453;126.03196868154141;634112.974983811;4801071.505098111;home
zone_25454;110.91189015805952;629574.5690450046;4801419.979204744;home
zone_25455;134.5990944368984;633824.4021042775;4804625.063755497;home
zone_25456;134.97077020099937;632955.3667052033;4804152.701514505;home
zone_25457;137.9193323904877;629607.4692472594;4802587.354150177;home
zone_25458;138.94709307107516;631813.138208978;4803273.120514324;home
zone_25459;122.9202116512352;632246.1130241295;4805045.8673726935;home
zone_2546;132.31158472523057;631423.0319878319;4804629.119078821;home
zone_25460;128.19712451225118;631232.4635538324;4803787.811105028;home
zone_25461;134.61106895805682;632467.193339235;4803901.858518096;home
zone_25462;118.89306442660724;636388.6401010551;4801896.6194677055;home
zone_25463;114.3852456020658;629746.1625215893;4801383.89136683;home
zone_25464;114.28515505657958;634046.264688733;4804351.568594961;home
zone_25465;125.84143283412178;631941.9223945952;4804485.964057293;home
zone_25466;125.8877496787346;632014.4111857619;4803712.113788269;home
zone_25467;133.4303489456779;636388.6401010551;4801896.6194677055;home
zone_25468;107.93192058013969;632055.2887834436;4802529.508779693;home
zone_25469;120.14423936474131;635277.8929762493;4804169.496743305;home
zone_2547;137.71579468188693;633125.3790324056;4803012.88555312;home
zone_25470;130.06211542061212;632022.3247813493;4804407.802869577;home
zone_25471;139.41239830477207;630364.3782924903;4802553.0801276;home
zone_25472;123.30607655627517;631750.3439433665;4802192.636111722;home
zone_25473;122.14186079391116;630261.409059017;4803422.039820019;home
zone_25474;130.94660519206778;634797.1125424319;4803823.861851618;home
zone_25475;132.71898249366618;631790.3327646783;4803986.524192404;home
zone_25476;132.41986844814824;631833.5942023636;4804157.957531618;home
zone_25477;117.92824915061702;630924.9920220341;4804611.391601428;home
zone_25478;135.33937880488205;631858.3379902898;4803021.299076891;home
zone_25479;134.2376890663059;634717.225068178;4800742.1653424185;home
zone_2548;123.04645912033418;631349.1588998206;4801938.608365785;home
zone_25480;126.02602201302602;632572.7161597953;4804860.448148553;home
zone_25481;120.80189669850428;633134.4685476681;4802768.919898686;home
zone_25482;120.59476396819893;631384.9462649372;4804246.21377017;home
zone_25483;99.51323208447954;633010.8399602477;4801712.914553211;home
zone_25484;131.22891599689947;630663.2745583015;4804751.341089865;home
zone_25485;134.326786699697;634423.3032175582;4805191.573505607;home
zone_25486;133.7350330991411;634549.5731778375;4803645.0555167105;home
zone_25487;94.89342989531478;630058.9064276607;4804826.804914959;home
zone_25488;126.51504371663955;634485.0116586057;4804736.220740214;home
zone_25489;139.2276017951445;632320.9167567801;4801890.492686475;home
zone_2549;127.03769103211432;631827.2599119188;4803418.404040951;home
zone_25490;127.58736925600923;631964.8570742214;4801237.074176204;home
zone_25491;106.95645393212509;632622.9876690283;4804457.694485508;home
zone_25492;134.44253462128825;631750.3439433665;4802192.636111722;home
zone_25493;126.18985499771425;629764.2782561481;4801427.10026449;home
zone_25494;128.0442502537742;634550.5859533654;4804763.835371958;home
zone_25495;120.42705902134661;631498.6879624107;4804112.256286319;home
zone_25496;134.24583410496194;631878.7538947095;4804442.962823434;home
zone_25497;126.14300526554409;634460.444031467;4804224.64892659;home
zone_25498;111.25601906132316;630058.9064276607;4804826.804914959;home
zone_25499;138.3802776133476;631367.1202322228;4803562.3003734965;home
zone_255;124.84911630424129;632600.6084218137;4802799.911070049;home
zone_2550;124.95548122821977;631106.4013493683;4802606.777171194;home
zone_25500;123.26191571018835;630724.6253678098;4803286.034061688;home
zone_25501;108.19494845731609;631965.8235771653;4803273.034260793;home
zone_25502;119.23129893100912;630343.1270627406;4802992.922740461;home
zone_25503;132.4036774388698;631655.656977775;4802245.819285631;home
zone_25504;133.37029067956536;632597.7846578353;4805073.0603252975;home
zone_25505;135.52373053631257;630819.917538981;4803337.801239818;home
zone_25506;125.63411386103417;631308.7393191066;4803384.8276963;home
zone_25507;117.24660806609313;632040.2194224335;4804799.049864544;home
zone_25508;129.71518616695604;634809.6045251472;4804830.701754259;home
zone_25509;138.8319749102454;634809.6045251472;4804830.701754259;home
zone_2551;132.31734329302316;631438.0097454342;4804002.508367293;home
zone_25510;112.89443064150991;630403.2187761385;4802760.156748679;home
zone_25511;138.23582934520832;630226.146541057;4802912.292636315;home
zone_25512;128.43607286808077;633223.0827961174;4804372.559319399;home
zone_25513;128.1776831229384;637189.5867645489;4804833.534866543;home
zone_25514;137.5884285436373;632702.7056921504;4804774.02510927;home
zone_25515;136.44249205737177;630960.4294058172;4804786.410587627;home
zone_25516;121.47819265814518;634768.3278621543;4804846.337355503;home
zone_25517;133.48785611261846;633785.5612609856;4804713.475805817;home
zone_25518;118.83299541699697;636388.6401010551;4801896.6194677055;home
zone_25519;119.72471957581767;634768.3278621543;4804846.337355503;home
zone_2552;132.4229589162694;633785.5612609856;4804713.475805817;home
zone_25520;118.65178472603996;630562.1354811618;4803406.891388325;home
zone_25521;119.50593269314643;632226.795094195;4801385.654937918;home
zone_25522;136.8116836373735;632325.8880450346;4803156.053092441;home
zone_25523;121.54302128255782;638123.2489225944;4802985.867932502;home
zone_25524;136.3672254517586;630468.5748149476;4800849.190884989;home
zone_25525;140.4130928382388;634658.5932212531;4803885.344756242;home
zone_25526;129.75726049158925;630311.8510118448;4803265.001911249;home
zone_25527;102.07658311081087;631465.6573447593;4803891.440328561;home
zone_25528;134.49482161670716;634879.0510726951;4803795.954801345;home
zone_25529;116.54205498418715;631270.38943685;4801570.682701021;home
zone_2553;136.81363616295147;634925.2030648123;4804869.501112157;home
zone_25530;125.05182911557178;637189.5867645489;4804833.534866543;home
zone_25531;108.55277643807881;634895.2566335223;4804655.629656123;home
zone_25532;138.88898033584337;630777.5015135204;4801990.748623423;home
zone_25533;117.70273502586794;632012.5777954571;4802914.076306124;home
zone_25534;137.0752470450157;632992.27972502;4803383.020614903;home
zone_25535;133.69282844680873;632847.5079936191;4804071.373999785;home
zone_25536;117.03141502428623;630869.8033338885;4801478.070572041;home
zone_25537;136.31375027067085;631720.7178746574;4801452.14764747;home
zone_25538;130.23456855201303;635026.7166852213;4803745.013781709;home
zone_25539;122.44323724676025;635022.6403771923;4804164.251004033;home
zone_2554;133.53141880812547;630937.0482643002;4804556.9025685;home
zone_25540;129.2061849056879;631167.6540928043;4802716.499076492;home
zone_25541;125.64171467186598;633033.8203243914;4803315.350058978;home
zone_25542;132.89371326427397;632313.1903618285;4802450.420951822;home
zone_25543;132.21344007465217;631336.4364957041;4804176.438556725;home
zone_25544;132.21193507988784;634298.1735831706;4805239.546936125;home
zone_25545;123.45389015904246;631423.0319878319;4804629.119078821;home
zone_25546;132.60716249375773;632664.49160613;4804255.948546523;home
zone_25547;115.90174898118859;634619.1443144341;4804337.99037806;home
zone_25548;139.63669473515114;630947.4843924826;4802945.08931792;home
zone_25549;128.80287114690606;632981.6252130762;4803125.833887998;home
zone_2555;123.82275126785729;631282.7078891515;4803800.23608442;home
zone_25550;107.13113548948476;632087.5435909082;4801880.584988257;home
zone_25551;140.67701969860946;631684.2247837695;4802781.994368805;home
zone_25552;122.78874204578707;632212.4027994757;4802118.691674171;home
zone_25553;126.68076863699348;632955.3667052033;4804152.701514505;home
zone_25554;112.1672587633889;632622.9876690283;4804457.694485508;home
zone_25555;115.35168957137843;635813.9615521946;4804071.436933761;home
zone_25556;126.29663922228873;630194.619554054;4802540.002858175;home
zone_25557;124.62221719668472;631264.6832936711;4803727.693131706;home
zone_25558;94.59480774088092;632012.1933555587;4801296.397795879;home
zone_25559;115.21635927210153;635785.308512781;4803236.389324611;home
zone_2556;113.71808363875635;635813.9615521946;4804071.436933761;home
zone_25560;126.16287331854737;634003.2587059978;4804554.965517495;home
zone_25561;126.10454799529272;631112.9513203807;4801710.212993765;home
zone_25562;113.2700937763242;630578.6972845715;4801344.856576143;home
zone_25563;117.87865238690438;630310.0104871503;4802501.5205480065;home
zone_25564;104.35986429506286;631156.0631955168;4802561.123131134;home
zone_25565;121.35875710638028;635094.3955259405;4804127.510495432;home
zone_25566;133.8140289822495;630261.409059017;4803422.039820019;home
zone_25567;132.4315995953014;634118.0667244515;4804505.537006339;home
zone_25568;137.42261517878123;631041.1102305843;4802785.726516144;home
zone_25569;100.31963613694732;630058.9064276607;4804826.804914959;home
zone_2557;137.54200206634573;632955.3667052033;4804152.701514505;home
zone_25570;130.27255236172445;633785.5612609856;4804713.475805817;home
zone_25571;108.04585006085374;631580.318905155;4803000.045457482;home
zone_25572;120.74490150081898;633875.3638544122;4804969.035035094;home
zone_25573;106.74519379222664;636388.6401010551;4801896.6194677055;home
zone_25574;117.32656581014423;632622.9876690283;4804457.694485508;home
zone_25575;131.59763969362302;630261.409059017;4803422.039820019;home
zone_25576;118.44344203896921;633628.9341701218;4803972.448181912;home
zone_25577;139.9768219991264;631384.9462649372;4804246.21377017;home
zone_25578;123.93274938586254;630937.0482643002;4804556.9025685;home
zone_25579;100.13468070426117;630261.409059017;4803422.039820019;home
zone_2558;124.54227071985967;630092.0945456675;4801083.743613288;home
zone_25580;139.3611129387881;632313.1903618285;4802450.420951822;home
zone_25581;140.46112240531255;632981.6252130762;4803125.833887998;home
zone_25582;116.38835419586847;631728.0889884261;4801335.708467877;home
zone_25583;118.81543949821663;631724.0245786407;4804203.098668076;home
zone_25584;121.62861517630613;635277.8929762493;4804169.496743305;home
zone_25585;126.51572997343095;635103.0619323661;4803718.069783684;home
zone_25586;108.37714874343258;631878.7538947095;4804442.962823434;home
zone_25587;123.32942326725167;632028.2512618555;4803887.867425157;home
zone_25588;116.93381203733871;633510.4047081317;4804006.546257116;home
zone_25589;124.37965085420562;632246.1130241295;4805045.8673726935;home
zone_2559;132.95066255503627;630058.9064276607;4804826.804914959;home
zone_25590;121.31829210022347;631263.3005548145;4800743.513843302;home
zone_25591;131.30001100179368;635255.1885227569;4803514.996074655;home
zone_25592;135.57030827017815;632592.7600803594;4804138.517788969;home
zone_25593;116.18615439742379;631093.6399413724;4804046.434606237;home
zone_25594;138.47686121666948;631321.3294594098;4801314.2313419115;home
zone_25595;105.25781312546894;630939.3049523991;4802860.861724744;home
zone_25596;128.51938549063772;631530.5162887073;4802303.805222068;home
zone_25597;139.41836781616837;630383.7923923726;4802647.460420622;home
zone_25598;128.3676257212649;633223.0827961174;4804372.559319399;home
zone_25599;105.82754899073112;631230.6644300111;4800916.123409456;home
zone_256;137.88487852438834;631548.8348286964;4802292.824011695;home
zone_2560;132.8377518557487;632600.6084218137;4802799.911070049;home
zone_25600;106.18781811583894;630518.006673978;4803145.748776511;home
zone_25601;106.81734140549122;630164.1098499023;4800651.955134122;home
zone_25602;124.74494957762663;635012.7720442864;4804836.814537248;home
zone_25603;123.91057958126328;631301.3843151035;4803182.244059926;home
zone_25604;133.48761561957747;632605.5392483573;4802830.788188901;home
zone_25605;97.89340908656479;633628.9341701218;4803972.448181912;home
zone_25606;119.2487556430987;632129.5567938178;4804605.770233674;home
zone_25607;138.05566335753736;633118.0733772616;4802778.251532469;home
zone_25608;135.32421443258812;635094.3955259405;4804127.510495432;home
zone_25609;107.32635476115163;630491.4923342166;4803335.067557672;home
zone_2561;139.58207952107387;632161.3736463856;4802963.823853409;home
zone_25610;126.60754901113984;630518.3042543542;4803082.72221518;home
zone_25611;133.09512876295955;631761.6635527976;4803895.551659726;home
zone_25612;127.89017948326935;631179.3801003746;4800929.60516174;home
zone_25613;138.23021228207446;632304.3053814727;4803934.781376274;home
zone_25614;130.81935698811859;632221.0838492222;4802396.2070597485;home
zone_25615;129.65020213497777;636388.6401010551;4801896.6194677055;home
zone_25616;102.89896903636023;635997.5356521952;4803302.792197019;home
zone_25617;132.89476176553023;631423.0319878319;4804629.119078821;home
zone_25618;131.82727282202512;631684.2247837695;4802781.994368805;home
zone_25619;115.44143297856733;634717.225068178;4800742.1653424185;home
zone_2562;133.11303008136372;631423.0319878319;4804629.119078821;home
zone_25620;123.6521141153255;636388.6401010551;4801896.6194677055;home
zone_25621;134.14736049855472;630814.8513432611;4802949.853550032;home
zone_25622;119.1496591245954;630619.9870648012;4803475.6245865505;home
zone_25623;139.39225331134054;630533.6006299125;4802298.800139327;home
zone_25624;115.34118867449456;632517.976173284;4805082.08241133;home
zone_25625;96.99510079086228;631901.435910394;4804699.736045346;home
zone_25626;136.97762214068294;630744.5100327333;4801479.252159022;home
zone_25627;128.00475945367316;631463.2442037221;4801893.863979476;home
zone_25628;124.89155347346727;632698.8839163114;4801492.549849004;home
zone_25629;120.19318157950714;631051.3712197542;4803104.459238764;home
zone_2563;117.81183368163346;634658.5932212531;4803885.344756242;home
zone_25630;131.98998612532992;636388.6401010551;4801896.6194677055;home
zone_25631;140.18099560505763;630562.1354811618;4803406.891388325;home
zone_25632;117.02131460291947;630261.409059017;4803422.039820019;home
zone_25633;133.53076782843047;632175.7273756515;4804420.074334943;home
zone_25634;128.98475726936982;634040.3150810108;4804022.627249293;home
zone_25635;131.1845053594782;631599.0266027167;4803311.637751355;home
zone_25636;123.9899412054203;631845.4048053164;4803846.506038327;home
zone_25637;130.84395010562093;630519.623957386;4802380.155006602;home
zone_25638;123.97279297770704;632303.5491439501;4804209.979694768;home
zone_25639;136.74292294148745;632862.094893001;4803431.049683092;home
zone_2564;124.08820395193338;632280.3914675678;4802782.025282966;home
zone_25640;98.61942096307222;634619.1443144341;4804337.99037806;home
zone_25641;126.12201591109387;629963.5952493015;4801818.996508034;home
zone_25642;131.42103890845306;634562.7918755583;4803906.245472543;home
zone_25643;130.25096739385486;632981.6252130762;4803125.833887998;home
zone_25644;138.20058667837122;632571.4634504055;4803369.586859662;home
zone_25645;141.26256110318533;630911.9943178406;4803496.651782792;home
zone_25646;132.23724020085655;632055.2887834436;4802529.508779693;home
zone_25647;131.59733246304958;633223.0827961174;4804372.559319399;home
zone_25648;92.24471387979092;635277.8929762493;4804169.496743305;home
zone_25649;133.54409827245723;632303.5491439501;4804209.979694768;home
zone_2565;126.37442736107711;630058.9064276607;4804826.804914959;home
zone_25650;124.45116685232138;632622.9876690283;4804457.694485508;home
zone_25651;128.22857730517177;631423.0319878319;4804629.119078821;home
zone_25652;129.8822706239465;635277.8929762493;4804169.496743305;home
zone_25653;120.97521381319318;632719.2605328762;4800919.737244001;home
zone_25654;132.03023562776306;630903.1335885135;4803829.812927785;home
zone_25655;133.7351380156275;631289.4900564237;4803497.858982662;home
zone_25656;125.6564931318194;632402.3263661413;4803635.555873821;home
zone_25657;131.1590405607447;630960.4294058172;4804786.410587627;home
zone_25658;134.4213694185052;633658.0422692972;4802650.466149388;home
zone_25659;121.3257603050689;630663.2745583015;4804751.341089865;home
zone_2566;136.28017789205296;630207.5317352614;4801040.20358206;home
zone_25660;137.3530098201709;634925.2030648123;4804869.501112157;home
zone_25661;130.03782973730915;633875.3638544122;4804969.035035094;home
zone_25662;140.1205392297807;631936.5578959027;4804158.561608998;home
zone_25663;138.17878289304878;632467.193339235;4803901.858518096;home
zone_25664;131.5248943856188;632246.1130241295;4805045.8673726935;home
zone_25665;132.3359449749867;634557.6905523357;4801268.934089326;home
zone_25666;106.09640267246716;637189.5867645489;4804833.534866543;home
zone_25667;133.3807787875522;634187.318466835;4804660.850040942;home
zone_25668;133.12336621624874;632571.4235714863;4803469.315626558;home
zone_25669;116.08371029546616;633733.47539312;4804549.835560269;home
zone_2567;133.18896763984804;632218.3115986192;4804912.491285831;home
zone_25670;136.28401949425103;635022.6403771923;4804164.251004033;home
zone_25671;128.76985294587007;630891.1401182153;4803023.412295256;home
zone_25672;133.5448951274611;633853.1272488823;4803908.969709034;home
zone_25673;136.45947450316464;632517.976173284;4805082.08241133;home
zone_25674;129.39548073645847;631848.5361790018;4801042.974765445;home
zone_25675;132.2975573419306;632600.0416899109;4804724.690916756;home
zone_25676;134.78620348609945;631901.435910394;4804699.736045346;home
zone_25677;138.73695478386202;632744.8747950724;4803938.610677628;home
zone_25678;136.27670393245734;634313.2526268056;4804523.536230716;home
zone_25679;121.32475439444073;634797.1125424319;4803823.861851618;home
zone_2568;137.1725423177009;632571.4235714863;4803469.315626558;home
zone_25680;123.30870557486746;634619.1443144341;4804337.99037806;home
zone_25681;120.81428322688812;635785.308512781;4803236.389324611;home
zone_25682;139.60828188328435;631784.7409991451;4801630.938607998;home
zone_25683;139.4559280557926;632007.3653403784;4802089.270476869;home
zone_25684;131.12166220179998;635175.6121552023;4803483.162835013;home
zone_25685;132.98423694579932;632992.27972502;4803383.020614903;home
zone_25686;118.1505154736135;631053.6688814128;4803278.381119996;home
zone_25687;112.80852312589637;631650.1637896863;4802868.967392746;home
zone_25688;138.28078093587797;632992.27972502;4803383.020614903;home
zone_25689;138.33622570143746;632246.1130241295;4805045.8673726935;home
zone_2569;106.54433648932059;633954.4714208639;4804300.934996693;home
zone_25690;132.95476826854977;638123.2489225944;4802985.867932502;home
zone_25691;136.91643419916306;630590.0403875139;4801769.962997967;home
zone_25692;97.14866066115907;630058.9064276607;4804826.804914959;home
zone_25693;125.45042429263881;632071.5546702952;4803458.576543817;home
zone_25694;135.1805814165819;634345.4245321029;4804266.418250648;home
zone_25695;125.31901553808886;630507.4525439278;4800460.30474993;home
zone_25696;125.38010267149859;631576.1182158097;4803409.2771393005;home
zone_25697;121.5415563032841;631385.6095443756;4800904.466961816;home
zone_25698;110.18587987468983;635371.9125117158;4804714.001019474;home
zone_25699;124.39269863084537;632758.63725534;4802989.372907121;home
zone_257;131.96888680602936;630274.6239085791;4801110.799152631;home
zone_2570;112.94046385730161;631423.0319878319;4804629.119078821;home
zone_25700;129.15070673306383;633990.2666733948;4803870.45258731;home
zone_25701;139.84364116840936;634068.467894158;4804245.628784437;home
zone_25702;136.7416350717243;630308.5053539446;4801001.780595748;home
zone_25703;130.8129936221291;630283.265436409;4802939.785117835;home
zone_25704;131.0323692532892;635697.3905191815;4804832.292002193;home
zone_25705;131.64855505972992;632071.5546702952;4803458.576543817;home
zone_25706;111.27549079995883;634485.0116586057;4804736.220740214;home
zone_25707;119.69954686795646;634234.3611290264;4804924.319426121;home
zone_25708;129.613415866676;633377.6220774956;4803541.258214202;home
zone_25709;127.10989795384772;631655.656977775;4802245.819285631;home
zone_2571;134.4987637975576;630322.5713972222;4802090.789417844;home
zone_25710;127.20661367938922;630261.409059017;4803422.039820019;home
zone_25711;113.9489577175193;630451.0619626248;4801294.608797247;home
zone_25712;131.54617008079677;634137.1627449248;4805307.747398743;home
zone_25713;131.6930301893605;632175.7273756515;4804420.074334943;home
zone_25714;111.70388469886016;633758.5896261348;4802753.200338225;home
zone_25715;134.18674881347204;634879.0510726951;4803795.954801345;home
zone_25716;132.43051276751623;631371.6610407706;4801742.420958577;home
zone_25717;123.65314193662444;634716.1441747815;4804308.893082764;home
zone_25718;113.09487672582229;630784.690107689;4803830.118691895;home
zone_25719;116.4862239669939;634562.7918755583;4803906.245472543;home
zone_2572;123.51818747182743;630282.8812037748;4800839.666618388;home
zone_25720;129.24019911656245;630663.2745583015;4804751.341089865;home
zone_25721;126.71092896375784;633734.3572957763;4803942.603612758;home
zone_25722;139.65037031602904;630784.690107689;4803830.118691895;home
zone_25723;132.79403473858744;632175.0775031509;4801596.867438946;home
zone_25724;112.22915830667093;632655.4820367622;4803666.472212685;home
zone_25725;125.12839357621642;634309.2973278139;4804001.437619161;home
zone_25726;136.93739041849997;634102.8140999586;4804132.492123852;home
zone_25727;127.88925415254245;631360.5026627943;4802822.611847296;home
zone_25728;137.57475510825594;634345.4245321029;4804266.418250648;home
zone_25729;130.8892597885541;631800.0202779352;4803703.611991882;home
zone_2573;133.8462131619466;631856.9130445216;4804548.82528829;home
zone_25730;109.02000060713574;635813.9615521946;4804071.436933761;home
zone_25731;126.10576122384249;631634.8220860572;4801481.144039194;home
zone_25732;126.75181473096536;631559.957715288;4801405.683327483;home
zone_25733;137.4839446192781;631191.9080416407;4803715.897289822;home
zone_25734;122.95936702037683;632517.976173284;4805082.08241133;home
zone_25735;124.33726005121778;632028.2512618555;4803887.867425157;home
zone_25736;131.53178959710328;631232.9617473016;4802939.011579346;home
zone_25737;130.66661105936353;636388.6401010551;4801896.6194677055;home
zone_25738;131.89832540340035;630784.690107689;4803830.118691895;home
zone_25739;124.93501300213559;633785.5612609856;4804713.475805817;home
zone_2574;96.16135686563823;633758.5896261348;4802753.200338225;home
zone_25740;130.2026415242192;629970.2928854818;4801138.528743979;home
zone_25741;130.11618611961538;634675.0321712265;4804063.552809501;home
zone_25742;126.70760285737778;634549.5731778375;4803645.0555167105;home
zone_25743;140.04309291824774;632372.4509929722;4802670.071599862;home
zone_25744;123.4919732190363;632304.3053814727;4803934.781376274;home
zone_25745;122.75612460844846;632063.7238403086;4804754.418962788;home
zone_25746;103.07408464447535;631529.9509796652;4804175.619902829;home
zone_25747;122.36544984438548;629340.7867590222;4806513.8220451195;home
zone_25748;137.68968436663826;630732.7143846443;4801043.431095032;home
zone_25749;124.68003375894317;634270.5487831694;4803966.064734861;home
zone_2575;140.37139189791648;630938.0028663571;4802677.866328751;home
zone_25750;106.69225530133416;631863.562232522;4802637.088322037;home
zone_25751;124.1751883485991;630944.5238873602;4803800.851245257;home
zone_25752;127.13554695337176;630762.8554861536;4802706.466721115;home
zone_25753;138.71203840490386;631112.9513203807;4801710.212993765;home
zone_25754;125.34777203444695;631977.9243153792;4804723.494867448;home
zone_25755;132.1920526057246;631655.656977775;4802245.819285631;home
zone_25756;119.53705528644234;631804.034734084;4801268.662004913;home
zone_25757;124.13331942248806;632744.8747950724;4803938.610677628;home
zone_25758;123.6333925663367;634498.8456142568;4804488.99830083;home
zone_25759;125.1528069645338;630461.7956309206;4800720.15616882;home
zone_2576;138.599029908158;631275.0464469497;4803054.872548788;home
zone_25760;140.70889559921042;630911.9943178406;4803496.651782792;home
zone_25761;139.51869636344333;631145.8083456862;4802087.78912336;home
zone_25762;134.4697676008364;635185.4232463529;4803692.457975101;home
zone_25763;104.61883662934306;630079.577638133;4801495.041132147;home
zone_25764;123.80352331184062;632014.4111857619;4803712.113788269;home
zone_25765;125.75508688253949;634053.3936571155;4805100.767101821;home
zone_25766;115.0583900680658;630670.8741945329;4801058.961867902;home
zone_25767;120.7540548846281;632698.8839163114;4801492.549849004;home
zone_25768;121.25154178413146;635197.0452507571;4805481.377529364;home
zone_25769;136.26890755045878;632040.2194224335;4804799.049864544;home
zone_2577;118.60879173166954;630410.2352111915;4801503.937919969;home
zone_25770;119.03115310635351;632043.5479008646;4803942.611194798;home
zone_25771;131.1692240937106;630218.1879427515;4801334.9267173875;home
zone_25772;118.99854738894774;633150.9832051019;4803231.15404294;home
zone_25773;121.00244245734167;629340.7867590222;4806513.8220451195;home
zone_25774;116.93072416828166;629607.4692472594;4802587.354150177;home
zone_25775;135.14146484355734;631435.3461614421;4801388.839233665;home
zone_25776;125.87426553476364;631962.8472595648;4804554.333161513;home
zone_25777;134.2238112261512;630993.2705450779;4802238.054811828;home
zone_25778;127.90423331864243;630732.7143846443;4801043.431095032;home
zone_25779;116.5442214028402;632288.4917385059;4804830.044579669;home
zone_2578;130.65424229043802;632118.6311566778;4803153.436839359;home
zone_25780;110.18463455526161;629572.0086395688;4801240.717183199;home
zone_25781;124.00618789511093;631358.9227347162;4802412.663246933;home
zone_25782;110.41603396451161;631571.1561565665;4801964.656179063;home
zone_25783;118.61155385671697;632615.6877889372;4803550.049590833;home
zone_25784;126.86648192368612;633220.9643970684;4804280.086580845;home
zone_25785;97.04376666722816;634116.8782773013;4804973.681497681;home
zone_25786;117.46766265665735;631230.6644300111;4800916.123409456;home
zone_25787;133.9323912111344;632363.4931379454;4803384.4238072205;home
zone_25788;126.2027734544816;630092.0945456675;4801083.743613288;home
zone_25789;123.67237477444472;630695.4000679067;4803761.147397939;home
zone_2579;129.4248913284387;633897.0735083153;4800795.683542434;home
zone_25790;121.06770065572866;631350.0623461409;4801820.387896521;home
zone_25791;133.12692439718938;634215.0516399327;4804140.814660329;home
zone_25792;128.34171026718286;631436.2285235787;4802359.543552878;home
zone_25793;130.6372223438123;631082.6979552153;4804736.015120314;home
zone_25794;123.24873800983933;632621.726573491;4802938.77916462;home
zone_25795;114.86243958180256;633256.2143263456;4803735.906518526;home
zone_25796;125.35658193812468;630784.690107689;4803830.118691895;home
zone_25797;140.43316622985122;632325.8880450346;4803156.053092441;home
zone_25798;116.41110298567719;635489.0596430474;4804902.61393638;home
zone_25799;138.15215734795768;630649.9067196064;4803799.085852673;home
zone_258;128.165718962804;632945.7852111394;4805400.043875223;home
